id,first_name,second_name,team_code,team_name,type,cost,status,total_points,round,kickoff_time,opp_team_id,opp_team_name,was_home,team_h_score,team_a_score,strength_overall_home,strength_overall_away,strength_attack_home,strength_attack_away,strength_defence_home,strength_defence_away,opp_strength_overall_home,opp_strength_overall_away,opp_strength_attack_home,opp_strength_attack_away,opp_strength_defence_home,opp_strength_defence_away,minutes,yellow_cards,red_cards,goals_scored,own_goals,fouls,dribbles,saves,clean_sheets,goals_conceded,penalties_saved,errors_leading_to_goal,errors_leading_to_goal_attempt,clearances_blocks_interceptions,penalties_conceded,tackles,recoveries,big_chances_missed,offside,open_play_crosses,big_chances_created,key_passes,attempted_passes,completed_passes,assists,penalties_missed,tackled,target_missed,average_points,points
552,Stefano,Okaka,57,Watford,4,53,i,17,9,22 Oct 15:00,16,Swansea,False,0,0,1070,1060,1015,1050,1015,1065,970,1000,950,960,990,1035,2.6000000000000001,0.20000000000000001,0.0,0.0,0.0,0.59999999999999998,0.20000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.20000000000000001,0.0,0.0,0.0,0.0,0.20000000000000001,0.0,0.20000000000000001,0.20000000000000001,0.59999999999999998,0.40000000000000002,0.0,0.0,0.20000000000000001,0.0,0.0,0
552,Stefano,Okaka,57,Watford,4,53,i,17,10,29 Oct 15:00,7,Hull,True,1,0,1070,1060,1015,1050,1015,1065,940,980,940,950,960,970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
552,Stefano,Okaka,57,Watford,4,53,i,17,11,06 Nov 14:15,9,Liverpool,False,6,1,1070,1060,1015,1050,1015,1065,1270,1310,1175,1210,1325,1420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
552,Stefano,Okaka,57,Watford,4,53,i,17,12,19 Nov 15:00,8,Leicester,True,2,1,1070,1060,1015,1050,1015,1065,1075,1190,1000,1240,1075,1100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
552,Stefano,Okaka,57,Watford,4,53,i,17,13,27 Nov 12:00,14,Stoke,True,0,1,1070,1060,1015,1050,1015,1065,1010,1040,970,1025,970,1065,0.20000000000000001,0.0,0.0,0.0,0.0,0.20000000000000001,0.20000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40000000000000002,0.20000000000000001,0.0,0.0,0.20000000000000001,0.0,0.0,1
552,Stefano,Okaka,57,Watford,4,53,i,17,14,03 Dec 15:00,19,West Brom,False,3,1,1070,1060,1015,1050,1015,1065,1000,1040,1140,1075,990,1060,2.7999999999999998,0.0,0.0,0.0,0.0,0.20000000000000001,0.20000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20000000000000001,0.0,0.0,0.0,0.0,0.0,1.2,1.0,0.0,0.0,0.40000000000000002,0.20000000000000001,0.0,2
552,Stefano,Okaka,57,Watford,4,53,i,17,15,10 Dec 12:30,6,Everton,True,3,2,1070,1060,1015,1050,1015,1065,1100,1190,1190,1240,1180,1200,20.800000000000001,0.0,0.0,0.0,0.0,0.20000000000000001,0.20000000000000001,0.0,0.0,0.59999999999999998,0.0,0.0,0.0,0.0,0.0,0.20000000000000001,1.2,0.0,0.20000000000000001,0.0,0.0,0.0,4.2000000000000002,2.3999999999999999,0.0,0.0,0.80000000000000004,0.20000000000000001,0.6666666666666666,13
552,Stefano,Okaka,57,Watford,4,53,i,17,16,14 Dec 20:00,10,Man City,False,2,0,1070,1060,1015,1050,1015,1065,1270,1320,1175,1275,1350,1400,36.799999999999997,0.0,0.0,0.40000000000000002,0.0,0.59999999999999998,0.80000000000000004,0.0,0.0,0.80000000000000004,0.0,0.0,0.0,0.0,0.0,0.59999999999999998,2.2000000000000002,0.0,0.59999999999999998,0.0,0.0,0.0,8.4000000000000004,4.7999999999999998,0.0,0.0,1.6000000000000001,0.20000000000000001,3.75,0
552,Stefano,Okaka,57,Watford,4,53,i,17,17,17 Dec 15:00,15,Sunderland,False,1,0,1070,1060,1015,1050,1015,1065,950,980,950,970,980,1025,36.799999999999997,0.0,0.0,0.40000000000000002,0.0,0.59999999999999998,0.80000000000000004,0.0,0.0,0.80000000000000004,0.0,0.0,0.0,0.0,0.0,0.59999999999999998,2.2000000000000002,0.0,0.59999999999999998,0.0,0.0,0.0,8.4000000000000004,4.7999999999999998,0.0,0.0,1.6000000000000001,0.20000000000000001,3.0,0
552,Stefano,Okaka,57,Watford,4,53,i,17,18,26 Dec 12:30,5,Crystal Palace,True,,,1070,1060,1015,1050,1015,1065,1000,1020,1040,1065,1065,1090,36.600000000000001,0.0,0.0,0.40000000000000002,0.0,0.40000000000000002,0.59999999999999998,0.0,0.0,0.80000000000000004,0.0,0.0,0.0,0.0,0.0,0.59999999999999998,2.2000000000000002,0.0,0.59999999999999998,0.0,0.0,0.0,8.0,4.5999999999999996,0.0,0.0,1.3999999999999999,0.20000000000000001,3.0,
