id,first_name,second_name,team_code,team_name,type,cost,status,total_points,round,kickoff_time,opp_team_id,opp_team_name,was_home,team_h_score,team_a_score,strength_overall_home,strength_overall_away,strength_attack_home,strength_attack_away,strength_defence_home,strength_defence_away,opp_strength_overall_home,opp_strength_overall_away,opp_strength_attack_home,opp_strength_attack_away,opp_strength_defence_home,opp_strength_defence_away,minutes,yellow_cards,red_cards,goals_scored,own_goals,fouls,dribbles,saves,clean_sheets,goals_conceded,penalties_saved,errors_leading_to_goal,errors_leading_to_goal_attempt,clearances_blocks_interceptions,penalties_conceded,tackles,recoveries,big_chances_missed,offside,open_play_crosses,big_chances_created,key_passes,attempted_passes,completed_passes,assists,penalties_missed,tackled,target_missed,points
425,Troy,Deeney,57,Watford,4,68,a,54,1,13 Aug 15:00,13,Southampton,False,1,1,1070,1060,1015,1050,1015,1065,1120,1170,1200,1260,1175,1250,90,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,24,14,1,0,0,0,5
425,Troy,Deeney,57,Watford,4,68,a,54,2,20 Aug 15:00,4,Chelsea,True,1,2,1070,1060,1015,1050,1015,1065,1310,1340,1300,1350,1300,1375,90,1,0,0,0,4,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,14,7,0,0,0,0,1
425,Troy,Deeney,57,Watford,4,68,a,54,3,27 Aug 15:00,1,Arsenal,True,1,3,1070,1060,1015,1050,1015,1065,1290,1300,1300,1250,1300,1375,90,1,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,28,16,0,0,1,2,1
425,Troy,Deeney,57,Watford,4,68,a,54,4,10 Sep 15:00,20,West Ham,False,2,4,1070,1060,1015,1050,1015,1065,1080,1090,975,990,1125,1150,77,0,0,1,0,2,0,0,0,2,0,0,0,1,0,2,2,0,0,0,0,0,17,10,0,0,0,0,6
425,Troy,Deeney,57,Watford,4,68,a,54,5,18 Sep 12:00,11,Man Utd,True,3,1,1070,1060,1015,1050,1015,1065,1200,1280,1200,1250,1265,1315,90,1,0,1,0,2,1,0,0,1,0,0,0,2,0,0,2,0,0,0,0,0,25,19,0,0,1,0,6
425,Troy,Deeney,57,Watford,4,68,a,54,6,26 Sep 20:00,3,Burnley,False,2,0,1070,1060,1015,1050,1015,1065,940,1040,940,1125,925,1000,90,0,0,0,0,2,0,0,0,2,0,0,0,3,0,0,0,1,0,0,0,2,24,13,0,0,1,1,2
425,Troy,Deeney,57,Watford,4,68,a,54,7,01 Oct 15:00,2,Bournemouth,True,2,2,1070,1060,1015,1050,1015,1065,950,1080,960,1100,970,1100,90,0,0,1,0,3,1,0,0,2,0,0,0,5,0,1,0,0,0,1,0,2,25,15,0,0,0,1,9
425,Troy,Deeney,57,Watford,4,68,a,54,8,16 Oct 13:30,12,Middlesbrough,False,0,1,1070,1060,1015,1050,1015,1065,1010,1050,1025,1075,970,990,90,0,0,0,0,2,1,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,20,13,0,0,1,0,2
425,Troy,Deeney,57,Watford,4,68,a,54,9,22 Oct 15:00,16,Swansea,False,0,0,1070,1060,1015,1050,1015,1065,970,1000,950,960,990,1035,90,0,0,0,0,3,1,0,1,0,0,0,0,2,0,0,6,0,1,0,0,2,38,30,0,0,1,0,2
425,Troy,Deeney,57,Watford,4,68,a,54,10,29 Oct 15:00,7,Hull,True,1,0,1070,1060,1015,1050,1015,1065,940,980,940,950,960,970,90,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,2,26,15,0,0,2,2,2
425,Troy,Deeney,57,Watford,4,68,a,54,11,06 Nov 14:15,9,Liverpool,False,6,1,1070,1060,1015,1050,1015,1065,1270,1310,1175,1210,1325,1420,90,0,0,0,0,0,1,0,0,6,0,0,0,1,0,0,0,0,2,0,1,1,22,14,0,0,3,0,2
425,Troy,Deeney,57,Watford,4,68,a,54,12,19 Nov 15:00,8,Leicester,True,2,1,1070,1060,1015,1050,1015,1065,1075,1190,1000,1240,1075,1100,89,0,0,0,0,2,1,0,0,1,0,0,0,4,0,0,4,0,0,0,0,1,25,10,1,0,4,0,5
425,Troy,Deeney,57,Watford,4,68,a,54,13,27 Nov 12:00,14,Stoke,True,0,1,1070,1060,1015,1050,1015,1065,1010,1040,970,1025,970,1065,90,0,0,0,0,2,1,0,0,1,0,0,0,2,0,0,3,0,0,0,0,2,28,12,0,0,1,1,2
425,Troy,Deeney,57,Watford,4,68,a,54,14,03 Dec 15:00,19,West Brom,False,3,1,1070,1060,1015,1050,1015,1065,1000,1040,1140,1075,990,1060,90,1,0,0,0,0,1,0,0,3,0,0,0,3,0,0,1,0,0,0,1,3,20,9,1,0,0,0,4
425,Troy,Deeney,57,Watford,4,68,a,54,15,10 Dec 12:30,6,Everton,True,3,2,1070,1060,1015,1050,1015,1065,1100,1190,1190,1240,1180,1200,90,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,3,32,21,0,0,2,1,2
425,Troy,Deeney,57,Watford,4,68,a,54,16,14 Dec 20:00,10,Man City,False,2,0,1070,1060,1015,1050,1015,1065,1270,1320,1175,1275,1350,1400,19,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,2,0,0,0,0,1
425,Troy,Deeney,57,Watford,4,68,a,54,17,17 Dec 15:00,15,Sunderland,False,1,0,1070,1060,1015,1050,1015,1065,950,980,950,970,980,1025,90,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,1,26,14,0,0,1,1,2
425,Troy,Deeney,57,Watford,4,68,a,54,18,26 Dec 12:30,5,Crystal Palace,True,,,1070,1060,1015,1050,1015,1065,1000,1020,1040,1065,1065,1090
