id,first_name,second_name,team_code,team_name,type,cost,status,total_points,round,kickoff_time,opp_team_id,opp_team_name,was_home,team_h_score,team_a_score,strength_overall_home,strength_overall_away,strength_attack_home,strength_attack_away,strength_defence_home,strength_defence_away,opp_strength_overall_home,opp_strength_overall_away,opp_strength_attack_home,opp_strength_attack_away,opp_strength_defence_home,opp_strength_defence_away,minutes,yellow_cards,red_cards,goals_scored,own_goals,fouls,dribbles,saves,clean_sheets,goals_conceded,penalties_saved,errors_leading_to_goal,errors_leading_to_goal_attempt,clearances_blocks_interceptions,penalties_conceded,tackles,recoveries,big_chances_missed,offside,open_play_crosses,big_chances_created,key_passes,attempted_passes,completed_passes,assists,penalties_missed,tackled,target_missed,points
391,Mousa,Dembele,6,Spurs,3,54,a,25,1,13 Aug 15:00,6,Everton,False,1,1,1250,1290,1280,1355,1290,1315,1100,1190,1190,1240,1180,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391,Mousa,Dembele,6,Spurs,3,54,a,25,2,20 Aug 15:00,5,Crystal Palace,True,1,0,1250,1290,1280,1355,1290,1315,1000,1020,1040,1065,1065,1090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391,Mousa,Dembele,6,Spurs,3,54,a,25,3,27 Aug 12:30,9,Liverpool,True,1,1,1250,1290,1280,1355,1290,1315,1270,1310,1175,1210,1325,1420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391,Mousa,Dembele,6,Spurs,3,54,a,25,4,10 Sep 15:00,14,Stoke,False,0,4,1250,1290,1280,1355,1290,1315,1010,1040,970,1025,970,1065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391,Mousa,Dembele,6,Spurs,3,54,a,25,5,18 Sep 16:30,15,Sunderland,True,1,0,1250,1290,1280,1355,1290,1315,950,980,950,970,980,1025,73,0,0,0,0,1,3,0,1,0,0,0,0,1,0,0,5,0,0,0,0,3,77,73,0,0,2,0,3
391,Mousa,Dembele,6,Spurs,3,54,a,25,6,24 Sep 15:00,12,Middlesbrough,False,1,2,1250,1290,1280,1355,1290,1315,1010,1050,1025,1075,970,990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391,Mousa,Dembele,6,Spurs,3,54,a,25,7,02 Oct 14:15,10,Man City,True,2,0,1250,1290,1280,1355,1290,1315,1270,1320,1175,1275,1350,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391,Mousa,Dembele,6,Spurs,3,54,a,25,8,15 Oct 15:00,19,West Brom,False,1,1,1250,1290,1280,1355,1290,1315,1000,1040,1140,1075,990,1060,26,1,0,0,0,2,2,0,0,1,0,0,0,1,0,3,2,0,0,0,0,1,27,26,0,0,1,0,0
391,Mousa,Dembele,6,Spurs,3,54,a,25,9,22 Oct 12:30,2,Bournemouth,False,0,0,1250,1290,1280,1355,1290,1315,950,1080,960,1100,970,1100,90,0,0,0,0,1,4,0,1,0,0,0,0,3,0,6,7,0,0,0,0,1,68,63,0,0,4,0,3
391,Mousa,Dembele,6,Spurs,3,54,a,25,10,29 Oct 15:00,8,Leicester,True,1,1,1250,1290,1280,1355,1290,1315,1075,1190,1000,1240,1075,1100,90,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,55,51,0,0,4,0,2
