id,first_name,second_name,team_code,team_name,type,cost,status,total_points,round,kickoff_time,opp_team_id,opp_team_name,was_home,team_h_score,team_a_score,strength_overall_home,strength_overall_away,strength_attack_home,strength_attack_away,strength_defence_home,strength_defence_away,opp_strength_overall_home,opp_strength_overall_away,opp_strength_attack_home,opp_strength_attack_away,opp_strength_defence_home,opp_strength_defence_away,minutes,yellow_cards,red_cards,goals_scored,own_goals,fouls,dribbles,saves,clean_sheets,goals_conceded,penalties_saved,errors_leading_to_goal,errors_leading_to_goal_attempt,clearances_blocks_interceptions,penalties_conceded,tackles,recoveries,big_chances_missed,offside,open_play_crosses,big_chances_created,key_passes,attempted_passes,completed_passes,assists,penalties_missed,tackled,target_missed,points
104,Scott,Dann,31,Crystal Palace,2,53,a,36,1,13 Aug 15:00,19,West Brom,True,0,1,1000,1020,1040,1065,1065,1090,1000,1040,1140,1075,990,1060,90,0,0,0,0,1,0,0,0,1,0,0,0,9,0,0,5,0,0,0,0,0,38,27,0,0,0,1,2
104,Scott,Dann,31,Crystal Palace,2,53,a,36,2,20 Aug 15:00,17,Spurs,False,1,0,1000,1020,1040,1065,1065,1090,1250,1290,1280,1355,1290,1315,90,1,0,0,0,3,1,0,0,1,0,0,0,15,0,1,3,0,0,0,0,0,25,20,0,0,2,1,1
104,Scott,Dann,31,Crystal Palace,2,53,a,36,3,27 Aug 15:00,2,Bournemouth,True,1,1,1000,1020,1040,1065,1065,1090,950,1080,960,1100,970,1100,90,0,0,1,0,0,1,0,0,1,0,0,0,9,0,1,7,0,0,0,0,0,43,35,0,0,1,1,9
104,Scott,Dann,31,Crystal Palace,2,53,a,36,4,10 Sep 15:00,12,Middlesbrough,False,1,2,1000,1020,1040,1065,1065,1090,1010,1050,1025,1075,970,990,90,0,0,0,0,0,0,0,0,1,0,0,0,10,0,3,7,0,0,0,0,0,36,30,0,0,0,2,2
104,Scott,Dann,31,Crystal Palace,2,53,a,36,5,18 Sep 14:15,14,Stoke,True,4,1,1000,1020,1040,1065,1065,1090,1010,1040,970,1025,970,1065,90,0,0,1,0,0,0,0,0,1,0,0,1,6,0,1,6,0,0,0,0,0,39,27,0,0,1,1,8
104,Scott,Dann,31,Crystal Palace,2,53,a,36,6,24 Sep 15:00,15,Sunderland,False,2,3,1000,1020,1040,1065,1065,1090,950,980,950,970,980,1025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,Scott,Dann,31,Crystal Palace,2,53,a,36,7,30 Sep 20:00,6,Everton,False,1,1,1000,1020,1040,1065,1065,1090,1100,1190,1190,1240,1180,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,Scott,Dann,31,Crystal Palace,2,53,a,36,8,15 Oct 17:30,20,West Ham,True,0,1,1000,1020,1040,1065,1065,1090,1080,1090,975,990,1125,1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,Scott,Dann,31,Crystal Palace,2,53,a,36,9,22 Oct 15:00,8,Leicester,False,3,1,1000,1020,1040,1065,1065,1090,1075,1190,1000,1240,1075,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,Scott,Dann,31,Crystal Palace,2,53,a,36,10,29 Oct 17:30,9,Liverpool,True,2,4,1000,1020,1040,1065,1065,1090,1270,1310,1175,1210,1325,1420,90,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,7,0,0,0,0,1,37,29,0,0,0,0,0
104,Scott,Dann,31,Crystal Palace,2,53,a,36,11,05 Nov 15:00,3,Burnley,False,3,2,1000,1020,1040,1065,1065,1090,940,1040,940,1125,925,1000,90,0,0,0,0,1,0,0,0,3,0,0,0,6,0,0,7,0,0,0,0,0,49,34,0,0,0,0,1
104,Scott,Dann,31,Crystal Palace,2,53,a,36,12,19 Nov 15:00,10,Man City,True,1,2,1000,1020,1040,1065,1065,1090,1270,1320,1175,1275,1350,1400,90,0,0,0,0,0,0,0,0,2,0,0,0,8,0,0,4,0,0,0,0,0,23,15,0,0,1,0,1
