id,first_name,second_name,team_code,team_name,type,cost,status,total_points,round,kickoff_time,opp_team_id,opp_team_name,was_home,team_h_score,team_a_score,strength_overall_home,strength_overall_away,strength_attack_home,strength_attack_away,strength_defence_home,strength_defence_away,opp_strength_overall_home,opp_strength_overall_away,opp_strength_attack_home,opp_strength_attack_away,opp_strength_defence_home,opp_strength_defence_away,minutes,yellow_cards,red_cards,goals_scored,own_goals,fouls,dribbles,saves,clean_sheets,goals_conceded,penalties_saved,errors_leading_to_goal,errors_leading_to_goal_attempt,clearances_blocks_interceptions,penalties_conceded,tackles,recoveries,big_chances_missed,offside,open_play_crosses,big_chances_created,key_passes,attempted_passes,completed_passes,assists,penalties_missed,tackled,target_missed,points
312,Pierre-Emile,Hojbjerg,20,Southampton,3,43,a,23,1,13 Aug 15:00,18,Watford,True,1,1,1120,1170,1200,1260,1175,1250,1070,1060,1015,1050,1015,1065,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,1,44,44,0,0,0,1,1
312,Pierre-Emile,Hojbjerg,20,Southampton,3,43,a,23,2,19 Aug 20:00,11,Man Utd,False,2,0,1120,1170,1200,1260,1175,1250,1200,1280,1200,1250,1265,1315,90,0,0,0,0,3,0,0,0,2,0,0,0,4,0,3,10,0,0,2,0,2,85,78,0,0,1,0,2
312,Pierre-Emile,Hojbjerg,20,Southampton,3,43,a,23,3,27 Aug 15:00,15,Sunderland,True,1,1,1120,1170,1200,1260,1175,1250,950,980,950,970,980,1025,81,0,0,0,0,0,1,0,0,1,0,0,0,5,0,2,8,0,0,0,0,0,67,60,0,0,2,0,2
312,Pierre-Emile,Hojbjerg,20,Southampton,3,43,a,23,4,10 Sep 15:00,1,Arsenal,False,2,1,1120,1170,1200,1260,1175,1250,1290,1300,1300,1250,1300,1375,26,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,22,20,0,0,0,0,0
312,Pierre-Emile,Hojbjerg,20,Southampton,3,43,a,23,5,18 Sep 14:15,16,Swansea,True,1,0,1120,1170,1200,1260,1175,1250,970,1000,950,960,990,1035,37,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,16,13,0,0,2,0,1
312,Pierre-Emile,Hojbjerg,20,Southampton,3,43,a,23,6,25 Sep 16:00,20,West Ham,False,0,3,1120,1170,1200,1260,1175,1250,1080,1090,975,990,1125,1150,90,0,0,0,0,1,0,0,1,0,0,0,0,4,0,1,11,0,0,1,0,2,74,63,0,0,0,2,3
312,Pierre-Emile,Hojbjerg,20,Southampton,3,43,a,23,7,02 Oct 14:15,8,Leicester,False,0,0,1120,1170,1200,1260,1175,1250,1075,1190,1000,1240,1075,1100,90,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,8,0,0,2,0,2,83,77,0,0,4,0,3
312,Pierre-Emile,Hojbjerg,20,Southampton,3,43,a,23,8,16 Oct 16:00,3,Burnley,True,3,1,1120,1170,1200,1260,1175,1250,940,1040,940,1125,925,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312,Pierre-Emile,Hojbjerg,20,Southampton,3,43,a,23,9,23 Oct 13:30,10,Man City,False,1,1,1120,1170,1200,1260,1175,1250,1270,1320,1175,1275,1350,1400,24,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,4,0,0,0,0,0,16,15,0,0,2,0,1
312,Pierre-Emile,Hojbjerg,20,Southampton,3,43,a,23,10,30 Oct 16:00,4,Chelsea,True,0,2,1120,1170,1200,1260,1175,1250,1310,1340,1300,1350,1300,1375,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,4,0,0,0,0,1
