id,first_name,second_name,team_code,team_name,type,cost,status,total_points,round,kickoff_time,opp_team_id,opp_team_name,was_home,team_h_score,team_a_score,strength_overall_home,strength_overall_away,strength_attack_home,strength_attack_away,strength_defence_home,strength_defence_away,opp_strength_overall_home,opp_strength_overall_away,opp_strength_attack_home,opp_strength_attack_away,opp_strength_defence_home,opp_strength_defence_away,minutes,yellow_cards,red_cards,goals_scored,own_goals,fouls,dribbles,saves,clean_sheets,goals_conceded,penalties_saved,errors_leading_to_goal,errors_leading_to_goal_attempt,clearances_blocks_interceptions,penalties_conceded,tackles,recoveries,big_chances_missed,offside,open_play_crosses,big_chances_created,key_passes,attempted_passes,completed_passes,assists,penalties_missed,tackled,target_missed,points
533,Steven,Pienaar,56,Sunderland,3,49,d,12,2,21 Aug 13:30,12,Middlesbrough,True,1,2,950,980,950,970,980,1025,1010,1050,1025,1075,970,990,54,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,3,0,0,0,0,1,53,46,0,0,3,1,1
533,Steven,Pienaar,56,Sunderland,3,49,d,12,3,27 Aug 15:00,13,Southampton,False,1,1,950,980,950,970,980,1025,1120,1170,1200,1260,1175,1250,66,1,0,0,0,1,1,0,1,0,0,0,0,1,0,2,4,0,0,1,0,0,27,22,0,0,1,0,2
533,Steven,Pienaar,56,Sunderland,3,49,d,12,4,12 Sep 20:00,6,Everton,True,0,3,950,980,950,970,980,1025,1100,1190,1190,1240,1180,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
533,Steven,Pienaar,56,Sunderland,3,49,d,12,5,18 Sep 16:30,17,Spurs,False,1,0,950,980,950,970,980,1025,1250,1290,1280,1355,1290,1315,62,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,4,1,0,0,0,0,14,10,0,0,1,0,2
533,Steven,Pienaar,56,Sunderland,3,49,d,12,6,24 Sep 15:00,5,Crystal Palace,True,2,3,950,980,950,970,980,1025,1000,1020,1040,1065,1065,1090,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,0,0,1
533,Steven,Pienaar,56,Sunderland,3,49,d,12,7,01 Oct 15:00,19,West Brom,True,1,1,950,980,950,970,980,1025,1000,1040,1140,1075,990,1060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
533,Steven,Pienaar,56,Sunderland,3,49,d,12,8,15 Oct 15:00,14,Stoke,False,2,0,950,980,950,970,980,1025,1010,1040,970,1025,970,1065,36,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,25,21,0,0,0,0,1
533,Steven,Pienaar,56,Sunderland,3,49,d,12,9,22 Oct 15:00,20,West Ham,False,1,0,950,980,950,970,980,1025,1080,1090,975,990,1125,1150,79,1,0,0,0,2,0,0,1,0,0,0,0,3,0,2,6,0,0,0,0,0,35,25,0,0,0,0,2
533,Steven,Pienaar,56,Sunderland,3,49,d,12,10,29 Oct 12:30,1,Arsenal,True,1,4,950,980,950,970,980,1025,1290,1300,1300,1250,1300,1375,69,1,0,0,0,2,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,26,21,0,0,2,0,1
533,Steven,Pienaar,56,Sunderland,3,49,d,12,11,05 Nov 15:00,2,Bournemouth,False,1,2,950,980,950,970,980,1025,950,1080,960,1100,970,1100,58,0,1,0,0,3,1,0,0,1,0,0,0,1,0,1,7,0,0,0,0,1,29,26,0,0,0,0,-2
533,Steven,Pienaar,56,Sunderland,3,49,d,12,12,19 Nov 15:00,7,Hull,True,3,0,950,980,950,970,980,1025,940,980,940,950,960,970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
533,Steven,Pienaar,56,Sunderland,3,49,d,12,13,26 Nov 15:00,9,Liverpool,False,2,0,950,980,950,970,980,1025,1270,1310,1175,1210,1325,1420,78,1,0,0,0,2,0,0,0,1,0,0,0,6,0,0,2,0,0,0,0,0,16,9,0,0,1,0,1
533,Steven,Pienaar,56,Sunderland,3,49,d,12,14,03 Dec 15:00,8,Leicester,True,2,1,950,980,950,970,980,1025,1075,1190,1000,1240,1075,1100,45,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,30,20,0,0,3,0,1
533,Steven,Pienaar,56,Sunderland,3,49,d,12,15,10 Dec 15:00,16,Swansea,False,3,0,950,980,950,970,980,1025,970,1000,950,960,990,1035,84,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,8,0,0,0,0,0,31,20,0,0,3,0,2
533,Steven,Pienaar,56,Sunderland,3,49,d,12,16,14 Dec 19:45,4,Chelsea,True,0,1,950,980,950,970,980,1025,1310,1340,1300,1350,1300,1375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
533,Steven,Pienaar,56,Sunderland,3,49,d,12,17,17 Dec 15:00,18,Watford,True,1,0,950,980,950,970,980,1025,1070,1060,1015,1050,1015,1065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
533,Steven,Pienaar,56,Sunderland,3,49,d,12,18,26 Dec 15:00,15,Man Utd,False,,,950,980,950,970,980,1025,950,980,950,970,980,1025
