id,first_name,second_name,team_code,team_name,type,cost,status,total_points,round,kickoff_time,opp_team_id,opp_team_name,was_home,team_h_score,team_a_score,strength_overall_home,strength_overall_away,strength_attack_home,strength_attack_away,strength_defence_home,strength_defence_away,opp_strength_overall_home,opp_strength_overall_away,opp_strength_attack_home,opp_strength_attack_away,opp_strength_defence_home,opp_strength_defence_away,minutes,yellow_cards,red_cards,goals_scored,own_goals,fouls,dribbles,saves,clean_sheets,goals_conceded,penalties_saved,errors_leading_to_goal,errors_leading_to_goal_attempt,clearances_blocks_interceptions,penalties_conceded,tackles,recoveries,big_chances_missed,offside,open_play_crosses,big_chances_created,key_passes,attempted_passes,completed_passes,assists,penalties_missed,tackled,target_missed,points
168,Christian,Fuchs,13,Leicester,2,53,s,45,1,13 Aug 12:30,7,Hull,False,2,1,1075,1190,1000,1240,1075,1100,940,980,940,950,960,970,90,1,0,0,0,1,0,0,0,2,0,0,0,5,0,3,15,1,0,0,0,1,62,51,0,0,0,0,0
168,Christian,Fuchs,13,Leicester,2,53,s,45,2,20 Aug 17:30,1,Arsenal,True,0,0,1075,1190,1000,1240,1075,1100,1290,1300,1300,1250,1300,1375,90,0,0,0,0,0,0,0,1,0,0,0,0,4,0,3,3,0,0,1,0,0,19,15,0,0,1,0,6
168,Christian,Fuchs,13,Leicester,2,53,s,45,3,27 Aug 15:00,16,Swansea,True,2,1,1075,1190,1000,1240,1075,1100,970,1000,950,960,990,1035,90,0,0,0,0,3,1,0,0,1,0,0,0,10,0,2,4,0,0,0,0,0,43,32,0,0,2,0,2
168,Christian,Fuchs,13,Leicester,2,53,s,45,4,10 Sep 17:30,9,Liverpool,False,4,1,1075,1190,1000,1240,1075,1100,1270,1310,1175,1210,1325,1420,90,0,0,0,0,1,1,0,0,4,0,0,0,5,0,1,10,0,0,0,0,0,46,29,0,0,0,0,0
168,Christian,Fuchs,13,Leicester,2,53,s,45,5,17 Sep 15:00,3,Burnley,True,3,0,1075,1190,1000,1240,1075,1100,940,1040,940,1125,925,1000,90,0,0,0,0,0,0,0,1,0,0,0,0,4,0,4,5,0,0,3,2,5,69,55,1,0,1,0,12
168,Christian,Fuchs,13,Leicester,2,53,s,45,6,24 Sep 12:30,11,Man Utd,False,4,1,1075,1190,1000,1240,1075,1100,1200,1280,1200,1250,1265,1315,90,0,0,0,0,1,1,0,0,4,0,0,0,1,0,0,4,0,0,0,0,0,40,28,0,0,1,0,0
168,Christian,Fuchs,13,Leicester,2,53,s,45,7,02 Oct 14:15,13,Southampton,True,0,0,1075,1190,1000,1240,1075,1100,1120,1170,1200,1260,1175,1250,90,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,6,0,0,0,0,2,39,31,0,0,0,0,6
168,Christian,Fuchs,13,Leicester,2,53,s,45,8,15 Oct 12:30,4,Chelsea,False,3,0,1075,1190,1000,1240,1075,1100,1310,1340,1300,1350,1300,1375,90,0,0,0,0,1,1,0,0,3,0,0,0,6,0,3,8,0,0,0,0,0,61,44,0,0,1,0,1
168,Christian,Fuchs,13,Leicester,2,53,s,45,9,22 Oct 15:00,5,Crystal Palace,True,3,1,1075,1190,1000,1240,1075,1100,1000,1020,1040,1065,1065,1090,90,0,0,1,0,1,0,0,0,1,0,0,0,10,0,0,4,0,0,0,1,2,32,26,0,0,0,0,8
168,Christian,Fuchs,13,Leicester,2,53,s,45,10,29 Oct 15:00,17,Spurs,False,1,1,1075,1190,1000,1240,1075,1100,1250,1290,1280,1355,1290,1315,90,0,0,0,0,1,0,0,0,1,0,0,0,4,0,3,3,0,0,1,0,1,26,16,0,0,1,2,2
168,Christian,Fuchs,13,Leicester,2,53,s,45,11,06 Nov 16:30,19,West Brom,True,1,2,1075,1190,1000,1240,1075,1100,1000,1040,1140,1075,990,1060,90,0,0,0,0,0,1,0,0,2,0,0,0,12,0,0,7,0,0,2,0,1,69,55,0,0,2,0,1
168,Christian,Fuchs,13,Leicester,2,53,s,45,12,19 Nov 15:00,18,Watford,False,2,1,1075,1190,1000,1240,1075,1100,1070,1060,1015,1050,1015,1065,67,1,0,0,0,3,0,0,0,2,0,0,0,6,0,2,8,0,0,0,0,1,28,22,0,0,0,0,0
168,Christian,Fuchs,13,Leicester,2,53,s,45,13,26 Nov 15:00,12,Middlesbrough,True,2,2,1075,1190,1000,1240,1075,1100,1010,1050,1025,1075,970,990,90,1,0,0,0,2,1,0,0,2,0,0,0,7,0,0,2,0,0,1,0,2,25,16,0,0,0,0,0
168,Christian,Fuchs,13,Leicester,2,53,s,45,14,03 Dec 15:00,15,Sunderland,False,2,1,1075,1190,1000,1240,1075,1100,950,980,950,970,980,1025,90,1,0,0,0,2,0,0,0,2,0,0,0,10,0,0,5,0,0,3,0,2,51,39,0,0,1,0,0
168,Christian,Fuchs,13,Leicester,2,53,s,45,15,10 Dec 17:30,10,Man City,True,4,2,1075,1190,1000,1240,1075,1100,1270,1320,1175,1275,1350,1400,90,0,0,0,0,1,1,0,0,2,0,0,0,10,0,2,4,0,0,0,0,0,18,9,0,0,0,0,1
168,Christian,Fuchs,13,Leicester,2,53,s,45,16,13 Dec 19:45,2,Bournemouth,False,1,0,1075,1190,1000,1240,1075,1100,950,1080,960,1100,970,1100,90,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,8,0,0,1,0,0,34,23,0,0,0,0,2
168,Christian,Fuchs,13,Leicester,2,53,s,45,17,17 Dec 15:00,14,Stoke,False,2,2,1075,1190,1000,1240,1075,1100,1010,1040,970,1025,970,1065,90,1,0,0,0,0,0,0,0,2,0,0,0,11,0,1,2,0,0,1,1,2,30,22,1,0,0,0,4
168,Christian,Fuchs,13,Leicester,2,53,s,45,18,26 Dec 15:00,6,Everton,True,,,1075,1190,1000,1240,1075,1100,1100,1190,1190,1240,1180,1200
