id,first_name,second_name,team_code,team_name,type,cost,status,total_points,round,kickoff_time,opp_team_id,opp_team_name,was_home,team_h_score,team_a_score,strength_overall_home,strength_overall_away,strength_attack_home,strength_attack_away,strength_defence_home,strength_defence_away,opp_strength_overall_home,opp_strength_overall_away,opp_strength_attack_home,opp_strength_attack_away,opp_strength_defence_home,opp_strength_defence_away,minutes,yellow_cards,red_cards,goals_scored,own_goals,fouls,dribbles,saves,clean_sheets,goals_conceded,penalties_saved,errors_leading_to_goal,errors_leading_to_goal_attempt,clearances_blocks_interceptions,penalties_conceded,tackles,recoveries,big_chances_missed,offside,open_play_crosses,big_chances_created,key_passes,attempted_passes,completed_passes,assists,penalties_missed,tackled,target_missed,points
487,Ola,Aina,8,Chelsea,2,46,a,1,1,15 Aug 20:00,20,West Ham,True,2,1,1310,1340,1300,1350,1300,1375,1080,1090,975,990,1125,1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
487,Ola,Aina,8,Chelsea,2,46,a,1,2,20 Aug 15:00,18,Watford,False,1,2,1310,1340,1300,1350,1300,1375,1070,1060,1015,1050,1015,1065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
487,Ola,Aina,8,Chelsea,2,46,a,1,3,27 Aug 15:00,3,Burnley,True,3,0,1310,1340,1300,1350,1300,1375,940,1040,940,1125,925,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
487,Ola,Aina,8,Chelsea,2,46,a,1,4,11 Sep 16:00,16,Swansea,False,2,2,1310,1340,1300,1350,1300,1375,970,1000,950,960,990,1035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
487,Ola,Aina,8,Chelsea,2,46,a,1,5,16 Sep 20:00,9,Liverpool,True,1,2,1310,1340,1300,1350,1300,1375,1270,1310,1175,1210,1325,1420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
487,Ola,Aina,8,Chelsea,2,46,a,1,6,24 Sep 17:30,1,Arsenal,False,3,0,1310,1340,1300,1350,1300,1375,1290,1300,1300,1250,1300,1375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
487,Ola,Aina,8,Chelsea,2,46,a,1,7,01 Oct 15:00,7,Hull,False,0,2,1310,1340,1300,1350,1300,1375,940,980,940,950,960,970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
487,Ola,Aina,8,Chelsea,2,46,a,1,8,15 Oct 12:30,8,Leicester,True,3,0,1310,1340,1300,1350,1300,1375,1075,1190,1000,1240,1075,1100,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,5,5,0,0,0,0,1
487,Ola,Aina,8,Chelsea,2,46,a,1,9,23 Oct 16:00,11,Man Utd,True,4,0,1310,1340,1300,1350,1300,1375,1200,1280,1200,1250,1265,1315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
487,Ola,Aina,8,Chelsea,2,46,a,1,10,30 Oct 16:00,13,Southampton,False,0,2,1310,1340,1300,1350,1300,1375,1120,1170,1200,1260,1175,1250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
487,Ola,Aina,8,Chelsea,2,46,a,1,11,05 Nov 17:30,6,Everton,True,5,0,1310,1340,1300,1350,1300,1375,1100,1190,1190,1240,1180,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
487,Ola,Aina,8,Chelsea,2,46,a,1,12,20 Nov 16:00,12,Middlesbrough,False,0,1,1310,1340,1300,1350,1300,1375,1010,1050,1025,1075,970,990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
