id,first_name,second_name,team_code,team_name,type,cost,status,total_points,round,kickoff_time,opp_team_id,opp_team_name,was_home,team_h_score,team_a_score,strength_overall_home,strength_overall_away,strength_attack_home,strength_attack_away,strength_defence_home,strength_defence_away,opp_strength_overall_home,opp_strength_overall_away,opp_strength_attack_home,opp_strength_attack_away,opp_strength_defence_home,opp_strength_defence_away,minutes,yellow_cards,red_cards,goals_scored,own_goals,fouls,dribbles,saves,clean_sheets,goals_conceded,penalties_saved,errors_leading_to_goal,errors_leading_to_goal_attempt,clearances_blocks_interceptions,penalties_conceded,tackles,recoveries,big_chances_missed,offside,open_play_crosses,big_chances_created,key_passes,attempted_passes,completed_passes,assists,penalties_missed,tackled,target_missed,points
68,Andre,Gray,90,Burnley,4,61,a,30,1,13 Aug 15:00,16,Swansea,True,0,1,940,1040,940,1125,925,1000,970,1000,950,960,990,1035,90,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,13,8,0,0,4,3,2
68,Andre,Gray,90,Burnley,4,61,a,30,2,20 Aug 15:00,9,Liverpool,True,2,0,940,1040,940,1125,925,1000,1270,1310,1175,1210,1325,1420,90,0,0,1,0,1,2,0,1,0,0,0,0,1,0,0,7,0,3,0,0,1,9,7,1,0,10,1,10
68,Andre,Gray,90,Burnley,4,61,a,30,3,27 Aug 15:00,4,Chelsea,False,3,0,940,1040,940,1125,925,1000,1310,1340,1300,1350,1300,1375,90,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,1,0,0,0,0,1,17,11,0,0,3,0,2
68,Andre,Gray,90,Burnley,4,61,a,30,4,10 Sep 15:00,7,Hull,True,1,1,940,1040,940,1125,925,1000,940,980,940,950,960,970,79,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,8,6,0,0,2,0,2
68,Andre,Gray,90,Burnley,4,61,a,30,5,17 Sep 15:00,8,Leicester,False,3,0,940,1040,940,1125,925,1000,1075,1190,1000,1240,1075,1100,78,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,4,0,3,0,0,0,18,13,0,0,6,1,2
68,Andre,Gray,90,Burnley,4,61,a,30,6,26 Sep 20:00,18,Watford,True,2,0,940,1040,940,1125,925,1000,1070,1060,1015,1050,1015,1065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,Andre,Gray,90,Burnley,4,61,a,30,7,02 Oct 16:30,1,Arsenal,True,0,1,940,1040,940,1125,925,1000,1290,1300,1300,1250,1300,1375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,Andre,Gray,90,Burnley,4,61,a,30,8,16 Oct 16:00,13,Southampton,False,3,1,940,1040,940,1125,925,1000,1120,1170,1200,1260,1175,1250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,Andre,Gray,90,Burnley,4,61,a,30,9,22 Oct 15:00,6,Everton,True,2,1,940,1040,940,1125,925,1000,1100,1190,1190,1240,1180,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,Andre,Gray,90,Burnley,4,61,a,30,10,29 Oct 15:00,11,Man Utd,False,0,0,940,1040,940,1125,925,1000,1200,1280,1200,1250,1265,1315,59,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,8,5,0,0,1,0,1
